,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
102,1020.0,0.6831737632105472,6.485506473881173,15.059863883306207,589.9641356546344,0.012393864096338802,0.213491801003296,2.0267207730878667,97.75978742590884
103,1030.0,1.3009165649143881,8.15943595369663,26.73295556717312,601.0571145765862,0.0297415006243682,0.4065364265357463,2.5498237355301967,97.04363983793405
104,1040.0,0.904227268909068,7.042989390731236,19.155585261214583,612.8895699505083,-0.0012915298493680893,0.28257102153408376,2.2009341846035113,97.5164947938624
105,1050.0,0.7576386332204947,7.262114645341626,34.32853237017116,563.3441672690969,-0.4365452371221181,0.2367620728814046,2.269410826669258,97.49382710044934
106,1060.0,0.8944044568224143,10.594802211561273,20.74545182453039,530.6059810941224,0.0003061526058445452,0.2795013927570045,3.3108756911128983,96.4096229161301
107,1070.0,0.6916056410480707,7.34337184459514,35.87363564370844,532.159058946243,-0.437475949635882,0.21612676282752205,2.2948037014359812,97.48906953573649
108,1080.0,0.6261520000000189,6.155223141094211,32.553044900375426,387.09041972200794,-0.43749343599847634,0.19567250000000594,1.923507231591941,97.88082026840806
109,1090.0,0.31838511836323846,0.9982330293162249,8.47424840731037,352.8294873423438,-6.104128260631114e-06,0.099495349488512,0.3119478216613203,99.58855682885017
110,1100.0,0.49795201373414955,4.926826800253593,30.555991218887357,344.09432125232706,-0.43753272217054473,0.15561000429192173,1.539633375079248,98.30475662062884
111,1110.0,0.12081488182124644,2.034688958209472,40.068334630277604,243.58717452806013,-0.8749674730779589,0.037754650569139514,0.6358402994404599,99.3264050499904
